 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0785, 5951, 4194304, 4194304, 791.395, 197, 17.3919, 225, 161, 0.0756815, 0.720696, 0.0138991
30.093, 5978, 4194304, 4194304, 794.603, 198, 17.1176, 225, 167, 0.0753684, 0.686023, 0.0137865
30.0983, 5962, 4194304, 4194304, 792.337, 198, 18.8528, 229, 164, 0.0755712, 0.640192, 0.0136285
30.2242, 5993, 4194304, 4194304, 793.138, 198, 18.4562, 229, 163, 0.0752621, 0.687401, 0.0134716
30.1037, 5933, 4194304, 4194304, 788.341, 197, 19.0953, 231, 165, 0.0759336, 0.678602, 0.0145997
30.1196, 5975, 4194304, 4194304, 793.503, 198, 19.9204, 233, 161, 0.0754067, 0.73058, 0.0134446
30.0807, 5900, 4194304, 4194304, 784.556, 196, 21.6844, 243, 151, 0.0814378, 1.05771, 0.0133168
30.0887, 5970, 4194304, 4194304, 793.654, 198, 18.4292, 228, 164, 0.0804723, 0.815307, 0.0141049
30.2183, 5989, 4194304, 4194304, 792.764, 198, 19.7298, 231, 149, 0.0803379, 0.733207, 0.0133579
30.2069, 6032, 4194304, 4194304, 798.757, 199, 17.9645, 234, 165, 0.0797397, 0.803212, 0.0144423
30.1149, 5960, 4194304, 4194304, 791.635, 197, 18.9974, 230, 163, 0.0806478, 0.668875, 0.0141938
30.2329, 6010, 4194304, 4194304, 795.159, 198, 18.6235, 230, 165, 0.0800766, 0.933557, 0.013871
30.1091, 5951, 4194304, 4194304, 790.592, 197, 20.3827, 237, 165, 0.0807604, 0.749427, 0.0131755
30.1241, 5978, 4194304, 4194304, 793.784, 198, 19.9442, 231, 159, 0.0804018, 0.788813, 0.0129155
30.0773, 5836, 4194304, 4194304, 776.134, 194, 20.6463, 233, 150, 0.0823171, 0.867366, 0.0131362
