 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0647, 5514, 4194304, 4194304, 733.618, 183, 18.7315, 218, 147, 0.0699128, 0.529309, 0.00950752
30.1005, 5732, 4194304, 4194304, 761.715, 190, 13.4502, 222, 168, 0.067255, 0.49769, 0.0116547
30.1606, 5526, 4194304, 4194304, 732.876, 183, 16.6969, 210, 145, 0.0698488, 0.546685, 0.0147188
30.1167, 5708, 4194304, 4194304, 758.117, 189, 11.7794, 216, 160, 0.0675614, 0.470868, 0.0139054
30.1401, 5644, 4194304, 4194304, 749.035, 187, 17.2888, 223, 149, 0.0683128, 0.47369, 0.0139126
30.0657, 5673, 4194304, 4194304, 754.748, 188, 16.8189, 225, 143, 0.0679505, 0.484525, 0.012318
30.157, 5514, 4194304, 4194304, 731.373, 182, 15.9905, 206, 144, 0.0700067, 0.489126, 0.0094758
30.1709, 5676, 4194304, 4194304, 752.514, 188, 15.3647, 219, 148, 0.0679363, 0.502602, 0.00970841
30.1066, 5581, 4194304, 4194304, 741.499, 185, 19.1134, 208, 123, 0.0690792, 0.597228, 0.0140804
30.1716, 5428, 4194304, 4194304, 719.618, 179, 20.2276, 218, 125, 0.0766288, 0.601367, 0.0121794
30.1064, 5438, 4194304, 4194304, 722.505, 180, 17.129, 210, 139, 0.0764444, 0.624134, 0.0110733
30.0598, 5621, 4194304, 4194304, 747.976, 186, 17.5568, 219, 157, 0.073888, 0.576896, 0.00952527
30.3083, 5639, 4194304, 4194304, 744.218, 186, 19.3814, 222, 143, 0.0738551, 0.592424, 0.010322
30.1321, 5708, 4194304, 4194304, 757.731, 189, 15.9455, 217, 155, 0.0727807, 0.750085, 0.015477
30.1088, 5621, 4194304, 4194304, 746.759, 186, 22.079, 214, 148, 0.0739373, 0.730951, 0.0176598
30.1065, 5640, 4194304, 4194304, 749.339, 187, 14.4236, 210, 159, 0.0736696, 0.550117, 0.0168233
30.2396, 5421, 4194304, 4194304, 717.074, 179, 17.2294, 221, 149, 0.0768026, 0.648505, 0.01015
30.1261, 5746, 4194304, 4194304, 762.925, 190, 19.9671, 223, 141, 0.0723336, 0.583517, 0.00904268
30.0847, 5775, 4194304, 4194304, 767.832, 191, 16.4579, 217, 149, 0.0771228, 0.785478, 0.00900048
30.0802, 5782, 4194304, 4194304, 768.879, 192, 21.7832, 223, 148, 0.0770244, 0.802346, 0.00779531
30.0869, 6069, 4194304, 4194304, 806.864, 201, 18.1438, 224, 159, 0.0733412, 0.656056, 0.0159084
30.1628, 5586, 4194304, 4194304, 740.781, 185, 17.4087, 212, 147, 0.0797867, 0.79852, 0.0102173
30.1539, 5713, 4194304, 4194304, 757.846, 189, 18.9008, 225, 137, 0.078016, 0.711244, 0.00956959
30.1917, 5839, 4194304, 4194304, 773.589, 193, 14.5572, 221, 161, 0.0763321, 0.573582, 0.0111386
30.0571, 5913, 4194304, 4194304, 786.902, 196, 10.7452, 218, 178, 0.075242, 0.585953, 0.0110656
30.2232, 5802, 4194304, 4194304, 767.886, 191, 16.6464, 223, 161, 0.0768284, 0.590069, 0.00959715
30.225, 5889, 4194304, 4194304, 779.355, 194, 15.7422, 223, 168, 0.0756981, 0.700248, 0.0126191
30.1529, 5609, 4194304, 4194304, 744.075, 186, 18.1901, 220, 139, 0.0848168, 0.648273, 0.012877
30.2779, 6129, 4194304, 4194304, 809.7, 202, 15.5351, 237, 171, 0.0776867, 0.651371, 0.0119954
30.273, 5582, 4194304, 4194304, 737.555, 184, 19.88, 225, 153, 0.0853714, 0.703739, 0.00980189
30.2362, 5812, 4194304, 4194304, 768.88, 192, 16.9826, 228, 162, 0.0819396, 0.695592, 0.0104544
30.1006, 5730, 4194304, 4194304, 761.447, 190, 21.9698, 230, 144, 0.083002, 0.763125, 0.00958179
30.2043, 5668, 4194304, 4194304, 750.622, 187, 20.5506, 227, 146, 0.0839994, 0.737645, 0.0101669
30.1743, 5922, 4194304, 4194304, 785.038, 196, 17.9338, 228, 158, 0.0803244, 0.796165, 0.00958021
30.1266, 5968, 4194304, 4194304, 792.391, 198, 16.256, 225, 164, 0.079666, 0.640534, 0.0129143
30.2423, 5760, 4194304, 4194304, 761.846, 190, 18.3091, 224, 145, 0.0826962, 0.757365, 0.00939225
