Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
30.027, 649, 3145728, 3145728, 64.8416, 12.2744, 96, 45, 21, 4.09148, 32, 15, 0.138774, 0.108346, 0.756583, 0.0547194
30.1616, 665, 3145728, 3145728, 66.1437, 14.4828, 87, 39, 22, 4.8276, 29, 13, 0.135624, 0.103037, 0.679373, 0.0579286
30.2199, 655, 3145728, 3145728, 65.0233, 13.6897, 93, 39, 21, 4.56322, 31, 13, 0.137911, 0.101834, 0.626974, 0.0521692
30.2745, 643, 3145728, 3145728, 63.717, 17.954, 102, 36, 21, 5.98465, 34, 12, 0.140883, 0.122526, 0.968694, 0.0564563
30.5055, 664, 3145728, 3145728, 65.2997, 12.9091, 93, 48, 21, 4.30303, 31, 16, 0.136701, 0.10577, 0.831618, 0.0542651
30.2719, 688, 3145728, 3145728, 68.1819, 14.8666, 96, 39, 22, 4.95555, 32, 13, 0.131317, 0.10003, 0.739626, 0.0562074
30.0727, 638, 3145728, 3145728, 63.6457, 17.0814, 102, 24, 21, 5.69382, 34, 8, 0.141267, 0.111845, 0.703939, 0.05657
30.316, 555, 4194304, 4194304, 73.2288, 19.7809, 116, 36, 18, 4.94522, 29, 9, 0.163096, 0.137112, 0.912184, 0.0605458
30.3125, 560, 4194304, 4194304, 73.8968, 17.5989, 112, 44, 18, 4.39971, 28, 11, 0.161849, 0.127399, 0.895425, 0.059912
30.0453, 569, 4194304, 4194304, 75.7522, 21.2012, 120, 32, 18, 5.30029, 30, 8, 0.158306, 0.118933, 0.612081, 0.0632758
30.3899, 549, 4194304, 4194304, 72.2608, 17.9624, 104, 36, 18, 4.4906, 26, 9, 0.165444, 0.124876, 0.792925, 0.0621077
30.3079, 566, 4194304, 4194304, 74.7, 16.8951, 104, 44, 18, 4.22377, 26, 11, 0.160067, 0.121507, 0.69057, 0.0625835
30.2752, 555, 4194304, 4194304, 73.3274, 17.5019, 100, 36, 18, 4.37548, 25, 9, 0.162891, 0.127999, 0.776218, 0.0628498
30.3232, 551, 4194304, 4194304, 72.6835, 19.4811, 100, 28, 18, 4.87027, 25, 7, 0.164134, 0.132872, 1.04346, 0.0608382
30.1985, 588, 4194304, 4194304, 77.8847, 16.2989, 104, 48, 19, 4.07473, 26, 12, 0.153749, 0.118078, 0.778668, 0.0615651
30.2135, 581, 4194304, 4194304, 76.9193, 20.1767, 120, 44, 19, 5.04417, 30, 11, 0.155531, 0.114088, 0.655606, 0.0614676
30.03, 4507, 1024, 1024, 0.146566, 0.0137781, 0.164062, 0.0820312, 150, 14.1088, 168, 84, 0.0266269, 0.0136622, 0.321298, 0.0111345
30.0325, 4643, 1024, 1024, 0.150976, 0.00739508, 0.169922, 0.138672, 154, 7.57256, 174, 142, 0.025849, 0.0112665, 0.136714, 0.0101575
30.026, 4577, 1024, 1024, 0.148862, 0.0120253, 0.170898, 0.125977, 152, 12.3139, 175, 129, 0.0262157, 0.0124275, 0.262124, 0.0088563
30.0358, 4598, 1024, 1024, 0.149496, 0.00931311, 0.169922, 0.131836, 153, 9.53662, 174, 135, 0.0261017, 0.0108791, 0.104846, 0.00945047
30.0256, 4538, 1024, 1024, 0.147595, 0.00951225, 0.161133, 0.115234, 151, 9.74054, 165, 118, 0.0264451, 0.0117983, 0.324376, 0.00978401
30.0963, 4600, 1024, 1024, 0.149261, 0.00866433, 0.166016, 0.131836, 152, 8.87227, 170, 135, 0.0261184, 0.0110606, 0.135995, 0.0116208
30.0242, 4575, 1024, 1024, 0.148805, 0.00781032, 0.175781, 0.137695, 152, 7.99777, 180, 141, 0.0262266, 0.0112424, 0.118499, 0.00947349
30.0342, 4580, 1024, 1024, 0.148919, 0.0100567, 0.167969, 0.130859, 152, 10.2981, 172, 134, 0.0262074, 0.0127632, 0.279854, 0.00988561
30.014, 4477, 1024, 1024, 0.145668, 0.00883844, 0.157227, 0.121094, 149, 9.05056, 161, 124, 0.026799, 0.01201, 0.209358, 0.0106102
30.0423, 4538, 2048, 2048, 0.295026, 0.0154479, 0.332031, 0.263672, 151, 7.90933, 170, 135, 0.0264448, 0.0118741, 0.21549, 0.00886802
30.0395, 4560, 2048, 2048, 0.296484, 0.0126925, 0.326172, 0.269531, 151, 6.49854, 167, 138, 0.0263171, 0.0114032, 0.105701, 0.0107918
30.0296, 4526, 2048, 2048, 0.294371, 0.0111544, 0.318359, 0.273438, 150, 5.71105, 163, 140, 0.0265167, 0.0114807, 0.117221, 0.0106657
30.0286, 4497, 2048, 2048, 0.292494, 0.018477, 0.328125, 0.251953, 149, 9.4602, 168, 129, 0.0266885, 0.0124846, 0.270449, 0.0111836
30.0139, 4525, 2048, 2048, 0.29446, 0.0138311, 0.324219, 0.263672, 150, 7.08154, 166, 135, 0.0265132, 0.011022, 0.122192, 0.0101579
30.0189, 4430, 2048, 2048, 0.28823, 0.0130837, 0.322266, 0.261719, 147, 6.69886, 165, 134, 0.0270844, 0.0114941, 0.192032, 0.01063
30.0292, 4549, 2048, 2048, 0.295871, 0.0155385, 0.324219, 0.257812, 151, 7.9557, 166, 132, 0.0263843, 0.0114771, 0.163318, 0.0102313
30.0155, 4556, 2048, 2048, 0.296462, 0.0166119, 0.324219, 0.248047, 151, 8.50531, 166, 127, 0.026334, 0.0113968, 0.141347, 0.0101433
30.0192, 4578, 2048, 2048, 0.297856, 0.0160466, 0.332031, 0.269531, 152, 8.21584, 170, 138, 0.0262109, 0.0108625, 0.109669, 0.00951335
30.0363, 4424, 4096, 4096, 0.575345, 0.037079, 0.628906, 0.445312, 147, 9.49222, 161, 114, 0.0271254, 0.0126735, 0.236917, 0.0102571
30.0306, 4421, 4096, 4096, 0.575065, 0.0437412, 0.675781, 0.429688, 147, 11.1978, 173, 110, 0.0271419, 0.013128, 0.234502, 0.0097199
30.0126, 4603, 4096, 4096, 0.599098, 0.0250087, 0.640625, 0.554688, 153, 6.40223, 164, 142, 0.0260644, 0.0109776, 0.115124, 0.00868353
30.0524, 4483, 4096, 4096, 0.582706, 0.0240652, 0.628906, 0.535156, 149, 6.16068, 161, 137, 0.0267733, 0.0114381, 0.129531, 0.0106751
30.0329, 4579, 4096, 4096, 0.595571, 0.0334262, 0.679688, 0.523438, 152, 8.55711, 174, 134, 0.0262113, 0.0112342, 0.121105, 0.00932102
30.0301, 4606, 4096, 4096, 0.599138, 0.0266045, 0.652344, 0.542969, 153, 6.81074, 167, 139, 0.0260545, 0.011766, 0.197689, 0.0104701
30.0186, 4565, 4096, 4096, 0.594033, 0.0244803, 0.652344, 0.554688, 152, 6.26695, 167, 142, 0.0262838, 0.0115382, 0.197751, 0.0100022
30.0288, 4529, 4096, 4096, 0.589148, 0.0205098, 0.621094, 0.527344, 150, 5.25051, 159, 135, 0.026494, 0.0111717, 0.161107, 0.00966991
30.0355, 4553, 4096, 4096, 0.592138, 0.0471713, 0.695312, 0.476562, 151, 12.0759, 178, 122, 0.0263609, 0.0121296, 0.214553, 0.00954378
30.0558, 4347, 8192, 8192, 1.12993, 0.103348, 1.3125, 0.820312, 144, 13.2285, 168, 105, 0.0276134, 0.0154083, 0.328497, 0.0104689
30.0246, 4513, 8192, 8192, 1.1743, 0.0938431, 1.32031, 0.898438, 150, 12.0119, 169, 115, 0.0265879, 0.0133009, 0.245406, 0.00918923
30.0314, 4590, 8192, 8192, 1.19406, 0.0730101, 1.35938, 1.01562, 152, 9.34529, 174, 130, 0.0261443, 0.0126572, 0.283058, 0.00978986
30.045, 4537, 8192, 8192, 1.17974, 0.051336, 1.28125, 1.03906, 151, 6.57101, 164, 133, 0.0264512, 0.0121018, 0.14013, 0.00864088
30.0206, 4501, 8192, 8192, 1.17133, 0.0761312, 1.29688, 0.851562, 149, 9.74479, 166, 109, 0.0266593, 0.0128287, 0.232382, 0.00965315
30.0106, 4538, 8192, 8192, 1.18135, 0.0888728, 1.35938, 1.03906, 151, 11.3757, 174, 133, 0.0264354, 0.0120321, 0.109499, 0.00945942
30.0325, 4532, 8192, 8192, 1.17893, 0.0635662, 1.33594, 1.0625, 150, 8.13648, 171, 136, 0.0264857, 0.0125258, 0.196079, 0.00856814
30.0382, 4547, 8192, 8192, 1.18261, 0.0626575, 1.3125, 1.07812, 151, 8.02016, 168, 138, 0.0263988, 0.0117087, 0.165506, 0.00836636
30.0486, 4529, 8192, 8192, 1.17752, 0.0718106, 1.29688, 1.00781, 150, 9.19176, 166, 129, 0.0265205, 0.0118837, 0.134081, 0.00895132
30.0252, 4382, 16384, 16384, 2.28037, 0.142999, 2.5625, 1.875, 145, 9.15191, 164, 120, 0.0273867, 0.014395, 0.17382, 0.00883708
30.0281, 4381, 16384, 16384, 2.27964, 0.150483, 2.51562, 1.95312, 145, 9.63089, 161, 125, 0.0273901, 0.014801, 0.135899, 0.00880535
30.02, 4327, 16384, 16384, 2.25214, 0.120384, 2.48438, 1.92188, 144, 7.7046, 159, 123, 0.0277287, 0.0150033, 0.232956, 0.00960847
30.0358, 4436, 16384, 16384, 2.30766, 0.163358, 2.57812, 1.73438, 147, 10.4549, 165, 111, 0.0270625, 0.0143008, 0.239442, 0.00930119
30.0137, 4288, 16384, 16384, 2.23231, 0.132968, 2.51562, 1.98438, 142, 8.50997, 161, 127, 0.027981, 0.0157622, 0.249217, 0.0094147
30.0309, 4434, 16384, 16384, 2.307, 0.161722, 2.64062, 1.89062, 147, 10.3502, 169, 121, 0.0270643, 0.014448, 0.21297, 0.00865014
30.0265, 4409, 16384, 16384, 2.29433, 0.158022, 2.54688, 1.89062, 146, 10.1134, 163, 121, 0.0272241, 0.0135787, 0.147953, 0.00926778
30.0229, 4330, 16384, 16384, 2.25349, 0.172262, 2.51562, 1.76562, 144, 11.0247, 161, 113, 0.0277135, 0.0141575, 0.168199, 0.00930524
30.0402, 4307, 16384, 16384, 2.24023, 0.182295, 2.70312, 1.95312, 143, 11.6669, 173, 125, 0.0278689, 0.0161626, 0.198243, 0.0102068
30.0272, 4080, 32768, 32768, 4.24615, 0.383993, 4.90625, 3, 135, 12.2878, 157, 96, 0.0294124, 0.0188028, 0.223791, 0.00982409
30.0222, 4111, 32768, 32768, 4.27913, 0.312392, 4.71875, 3.625, 136, 9.99655, 151, 116, 0.0291855, 0.0181124, 0.224312, 0.00832139
30.0615, 4136, 32768, 32768, 4.29952, 0.345259, 5, 3.53125, 137, 11.0483, 160, 113, 0.0290328, 0.0179221, 0.235737, 0.00956423
30.0412, 4206, 32768, 32768, 4.37524, 0.342459, 4.875, 3.34375, 140, 10.9587, 156, 107, 0.0285356, 0.019025, 0.356927, 0.00915675
30.0283, 4113, 32768, 32768, 4.28034, 0.437346, 4.84375, 2.9375, 136, 13.9951, 155, 94, 0.0291771, 0.0184249, 0.294715, 0.0101597
30.0321, 4171, 32768, 32768, 4.34015, 0.306728, 4.8125, 3.4375, 138, 9.81531, 154, 110, 0.0287711, 0.0173497, 0.280738, 0.0102554
30.0249, 4220, 32768, 32768, 4.39218, 0.301837, 4.9375, 3.71875, 140, 9.65878, 158, 119, 0.0284356, 0.0168357, 0.191631, 0.00941536
30.0241, 4138, 32768, 32768, 4.30696, 0.363361, 4.9375, 3.1875, 137, 11.6276, 158, 102, 0.0289994, 0.0176818, 0.147709, 0.00998215
30.0933, 4320, 32768, 32768, 4.48605, 0.250099, 4.90625, 3.78125, 143, 8.00316, 157, 121, 0.0277928, 0.0154746, 0.135571, 0.00899966
30.0347, 2926, 65536, 65536, 6.08878, 0.342615, 6.9375, 5.3125, 97, 5.48184, 111, 85, 0.0410202, 0.0237678, 0.208493, 0.0165044
30.0472, 2919, 65536, 65536, 6.0717, 0.449821, 6.6875, 4.8125, 97, 7.19714, 107, 77, 0.0411285, 0.0246041, 0.27439, 0.0136137
30.0913, 2908, 65536, 65536, 6.03995, 0.432826, 6.8125, 5.125, 96, 6.92522, 109, 82, 0.0413292, 0.0246662, 0.226636, 0.0165762
30.024, 2906, 65536, 65536, 6.04933, 0.492859, 6.9375, 5.25, 96, 7.88575, 111, 84, 0.0413042, 0.0248123, 0.317965, 0.0160434
30.0717, 2886, 65536, 65536, 5.99817, 0.458966, 6.625, 5, 95, 7.34346, 106, 80, 0.0416159, 0.0235443, 0.196899, 0.0156998
30.0886, 2907, 65536, 65536, 6.03842, 0.557493, 7, 4.5, 96, 8.91989, 112, 72, 0.0413364, 0.0239519, 0.204578, 0.0148056
30.0272, 2940, 65536, 65536, 6.11945, 0.547415, 6.9375, 5.1875, 97, 8.75864, 111, 83, 0.040822, 0.0245078, 0.192261, 0.0163623
30.1178, 2918, 65536, 65536, 6.05538, 0.537328, 7.4375, 4.75, 96, 8.59725, 119, 76, 0.0411856, 0.0252964, 0.292081, 0.0151695
30.0504, 2952, 65536, 65536, 6.13968, 0.437325, 7.25, 4.875, 98, 6.99721, 116, 78, 0.0406788, 0.0235588, 0.177066, 0.0143919
30.0764, 2677, 131072, 131072, 11.1258, 1.39184, 13.75, 8.5, 89, 11.1347, 110, 68, 0.0448531, 0.0416501, 0.288096, 0.0164052
30.1033, 2812, 131072, 131072, 11.6764, 1.46054, 14.75, 8.75, 93, 11.6844, 118, 70, 0.0427882, 0.0420786, 0.441987, 0.0156849
30.0175, 2753, 131072, 131072, 11.4641, 1.81384, 15.25, 6.5, 91, 14.5108, 122, 52, 0.0435882, 0.0431395, 0.30771, 0.0148478
30.0382, 2903, 131072, 131072, 12.0804, 1.67656, 15.125, 8.75, 96, 13.4125, 121, 70, 0.041352, 0.0385428, 0.249532, 0.0163238
30.0192, 2844, 131072, 131072, 11.8424, 1.31959, 14.5, 9.5, 94, 10.5567, 116, 76, 0.0421916, 0.0392894, 0.250292, 0.0148959
30.0505, 2894, 131072, 131072, 12.0381, 1.23802, 15.375, 9.75, 96, 9.90414, 123, 78, 0.0415145, 0.0389362, 0.259358, 0.0139279
30.0276, 2801, 131072, 131072, 11.6601, 1.57634, 15.5, 8.75, 93, 12.6107, 124, 70, 0.0428478, 0.0404601, 0.283295, 0.01503
30.1613, 2879, 131072, 131072, 11.9317, 1.31515, 15.5, 9.375, 95, 10.5212, 124, 75, 0.0417733, 0.0395538, 0.285151, 0.0128688
30.0192, 2869, 131072, 131072, 11.9465, 1.12271, 14.25, 9.75, 95, 8.98172, 114, 78, 0.0418235, 0.039562, 0.278435, 0.0143957
30.0894, 2472, 262144, 262144, 20.5388, 3.53488, 30.5, 13.25, 82, 14.1395, 122, 53, 0.0486121, 0.0474458, 0.30571, 0.0157621
30.0226, 2369, 262144, 262144, 19.7268, 3.50107, 25.75, 13.75, 78, 14.0043, 103, 55, 0.0506593, 0.0488981, 0.414709, 0.0166849
30.0845, 2355, 262144, 262144, 19.5699, 3.17425, 25.25, 14, 78, 12.697, 101, 56, 0.0510023, 0.0504868, 0.331355, 0.0164533
30.1335, 2314, 262144, 262144, 19.1979, 4.22125, 27, 13, 76, 16.885, 108, 52, 0.0519649, 0.052624, 0.361698, 0.0154815
30.1924, 2367, 262144, 262144, 19.5993, 3.00623, 27, 15, 78, 12.0249, 108, 60, 0.0508796, 0.0505144, 0.325003, 0.0163644
30.2032, 2368, 262144, 262144, 19.6006, 1.97804, 23.5, 16.75, 78, 7.91216, 94, 67, 0.0507567, 0.0530982, 0.358227, 0.0159959
30.0488, 2453, 262144, 262144, 20.4085, 3.73444, 27, 13.5, 81, 14.9378, 108, 54, 0.0489478, 0.0491292, 0.341825, 0.0153213
30.0314, 2464, 262144, 262144, 20.5118, 3.29249, 26.75, 12.75, 82, 13.17, 107, 51, 0.0487188, 0.0477984, 0.340788, 0.0151037
30.0201, 2471, 262144, 262144, 20.5779, 2.65058, 25.5, 15.75, 82, 10.6023, 102, 63, 0.0485742, 0.0469661, 0.312479, 0.0162034
30.0954, 1752, 524288, 524288, 29.1075, 4.87593, 39.5, 19.5, 58, 9.75186, 79, 39, 0.068646, 0.0664253, 0.426729, 0.0216822
30.1334, 1862, 524288, 524288, 30.896, 4.6404, 44.5, 22.5, 61, 9.2808, 89, 45, 0.0645989, 0.0658044, 0.440104, 0.0212721
30.0907, 1805, 524288, 524288, 29.9926, 3.70446, 36, 21, 59, 7.40891, 72, 42, 0.066565, 0.0668207, 0.402025, 0.0212073
30.2059, 1777, 524288, 524288, 29.4148, 4.51501, 36, 22, 58, 9.03003, 72, 44, 0.0678568, 0.069969, 0.43124, 0.021481
30.0503, 1773, 524288, 524288, 29.5005, 5.15532, 37.5, 17, 59, 10.3106, 75, 34, 0.0677357, 0.0657739, 0.396055, 0.0212436
30.0384, 1811, 524288, 524288, 30.1448, 3.81226, 40, 24, 60, 7.62452, 80, 48, 0.0663072, 0.0652521, 0.417049, 0.0205859
30.1221, 1819, 524288, 524288, 30.1938, 4.39779, 39, 20.5, 60, 8.79557, 78, 41, 0.0661548, 0.0666304, 0.363611, 0.0222194
30.0948, 1802, 524288, 524288, 29.9387, 5.17443, 43, 20, 59, 10.3489, 86, 40, 0.0667656, 0.0670109, 0.405966, 0.0207606
30.0292, 1767, 524288, 524288, 29.4214, 4.3444, 35.5, 19.5, 58, 8.68881, 71, 39, 0.0679455, 0.0696216, 0.435299, 0.0208912
30.0256, 1374, 1048576, 1048576, 45.7609, 8.7112, 60, 32, 45, 8.7112, 60, 32, 0.0873756, 0.0851964, 0.531239, 0.0244543
30.2113, 1416, 1048576, 1048576, 46.8699, 8.658, 62, 33, 46, 8.658, 62, 33, 0.0850479, 0.0815892, 0.474556, 0.0252954
30.0602, 1382, 1048576, 1048576, 45.9745, 11.234, 64, 25, 45, 11.234, 64, 25, 0.0869115, 0.0875676, 0.689154, 0.0248183
30.0363, 1400, 1048576, 1048576, 46.6102, 10.3148, 63, 25, 46, 10.3148, 63, 25, 0.0857542, 0.0840655, 0.674729, 0.0256515
30.0503, 1343, 1048576, 1048576, 44.6918, 10.3673, 63, 28, 44, 10.3673, 63, 28, 0.0894273, 0.0848368, 0.609637, 0.024284
30.0912, 1378, 1048576, 1048576, 45.7941, 8.5557, 67, 33, 45, 8.5557, 67, 33, 0.0872011, 0.0814701, 0.45838, 0.0248591
30.0791, 1434, 1048576, 1048576, 47.6743, 8.26772, 64, 28, 47, 8.26772, 64, 28, 0.0837941, 0.081195, 0.637171, 0.0235116
30.0929, 1412, 1048576, 1048576, 46.9213, 9.99287, 78, 27, 46, 9.99287, 78, 27, 0.0850553, 0.0790465, 0.539839, 0.0243593
30.0922, 1431, 1048576, 1048576, 47.5539, 8.95076, 67, 34, 47, 8.95076, 67, 34, 0.0839661, 0.0819221, 0.600864, 0.0250193
30.0645, 896, 2097152, 2097152, 59.6052, 13.4311, 92, 30, 29, 6.71557, 46, 15, 0.134074, 0.114156, 0.836378, 0.0440953
30.1412, 981, 2097152, 2097152, 65.0937, 15.0739, 88, 28, 32, 7.53696, 44, 14, 0.122565, 0.104316, 0.75913, 0.0428231
30.1754, 967, 2097152, 2097152, 64.0919, 13.8798, 84, 32, 32, 6.93989, 42, 16, 0.124668, 0.103072, 0.649566, 0.0442848
30.3404, 917, 2097152, 2097152, 60.4474, 15.4624, 84, 28, 30, 7.73119, 42, 14, 0.131687, 0.11707, 0.907191, 0.0435937
30.1636, 948, 2097152, 2097152, 62.8573, 17.8479, 92, 22, 31, 8.92394, 46, 11, 0.127049, 0.111895, 0.841986, 0.044722
30.0821, 937, 2097152, 2097152, 62.2962, 15.7686, 94, 30, 31, 7.88429, 47, 15, 0.128299, 0.110393, 0.850465, 0.0434257
30.1444, 899, 2097152, 2097152, 59.6462, 18.1038, 88, 18, 29, 9.05189, 44, 9, 0.134016, 0.125672, 0.92408, 0.0428119
30.2611, 963, 2097152, 2097152, 63.6462, 15.585, 100, 26, 31, 7.7925, 50, 13, 0.124962, 0.10675, 0.982497, 0.0435719
30.3813, 942, 2097152, 2097152, 62.0119, 12.4948, 86, 36, 31, 6.24739, 43, 18, 0.127812, 0.107582, 0.713684, 0.0447608
30.1303, 727, 3145728, 3145728, 72.3856, 18.7325, 105, 36, 24, 6.24417, 35, 12, 0.165406, 0.141072, 0.961971, 0.0560977
30.4111, 757, 3145728, 3145728, 74.6767, 17.428, 111, 39, 24, 5.80933, 37, 13, 0.160039, 0.132764, 0.991798, 0.0551359
30.1522, 748, 3145728, 3145728, 74.4225, 16.5709, 117, 39, 24, 5.52362, 39, 13, 0.161014, 0.122902, 0.950535, 0.054777
30.2552, 742, 3145728, 3145728, 73.5742, 13.5911, 96, 45, 24, 4.53036, 32, 15, 0.162451, 0.130179, 0.855209, 0.0560964
30.3315, 725, 3145728, 3145728, 71.7076, 17.9738, 108, 36, 23, 5.99128, 36, 12, 0.167116, 0.130928, 0.780987, 0.0572035
30.0882, 724, 3145728, 3145728, 72.1878, 19.2497, 99, 27, 24, 6.41657, 33, 9, 0.166006, 0.140574, 1.10862, 0.0552213
30.1918, 758, 3145728, 3145728, 75.3186, 15.4129, 108, 33, 25, 5.13765, 36, 11, 0.158767, 0.127347, 0.957608, 0.0560347
30.1078, 740, 3145728, 3145728, 73.735, 12.8911, 102, 33, 24, 4.29702, 34, 11, 0.162516, 0.134353, 0.931399, 0.0559997
30.0959, 714, 3145728, 3145728, 71.1724, 17.902, 114, 33, 23, 5.96734, 38, 11, 0.168366, 0.139517, 0.809941, 0.0538298
30.2592, 616, 4194304, 4194304, 81.4298, 20.0578, 116, 36, 20, 5.01446, 29, 9, 0.195792, 0.151966, 0.805519, 0.0623219
30.1874, 610, 4194304, 4194304, 80.8285, 22.2686, 124, 24, 20, 5.56714, 31, 6, 0.197506, 0.167094, 1.24756, 0.0635658
30.3023, 597, 4194304, 4194304, 78.8058, 19.2747, 116, 32, 19, 4.81867, 29, 8, 0.20259, 0.166709, 1.17796, 0.0608577
30.4347, 645, 4194304, 4194304, 84.7716, 21.2046, 128, 36, 21, 5.30116, 32, 9, 0.187729, 0.138057, 0.831969, 0.0622858
30.3124, 628, 4194304, 4194304, 82.8704, 19.3237, 120, 36, 20, 4.83093, 30, 9, 0.19165, 0.153485, 0.917735, 0.0585484
30.2628, 625, 4194304, 4194304, 82.6096, 18.8248, 124, 44, 20, 4.7062, 31, 11, 0.193164, 0.165395, 1.15444, 0.0630789
30.2269, 630, 4194304, 4194304, 83.3695, 20.1712, 108, 24, 20, 5.04281, 27, 6, 0.191333, 0.152711, 0.954904, 0.0619736
30.3496, 622, 4194304, 4194304, 81.9779, 18.7499, 124, 36, 20, 4.68747, 31, 9, 0.194645, 0.154541, 0.930553, 0.061989
30.1643, 644, 4194304, 4194304, 85.399, 14.1454, 116, 60, 21, 3.53635, 29, 15, 0.186866, 0.139975, 0.879738, 0.0612314
30.0198, 5404, 1024, 1024, 0.175795, 0.0138451, 0.199219, 0.121094, 180, 14.1774, 204, 124, 0.0277536, 0.0128214, 0.283242, 0.00942337
30.0175, 5477, 1024, 1024, 0.178184, 0.0110597, 0.201172, 0.154297, 182, 11.3251, 206, 158, 0.027381, 0.0123145, 0.245299, 0.00978919
30.0236, 5410, 1024, 1024, 0.175968, 0.00867571, 0.204102, 0.162109, 180, 8.88393, 209, 166, 0.0277257, 0.0114779, 0.11674, 0.00989726
30.03, 5559, 1024, 1024, 0.180776, 0.0145159, 0.219727, 0.163086, 185, 14.8643, 225, 167, 0.0269845, 0.0117882, 0.119128, 0.00906763
30.0205, 5442, 1024, 1024, 0.177027, 0.0123791, 0.208984, 0.155273, 181, 12.6762, 214, 159, 0.0275617, 0.0126162, 0.190001, 0.00918468
30.0243, 5464, 1024, 1024, 0.177721, 0.0103031, 0.197266, 0.15918, 181, 10.5504, 202, 163, 0.0274545, 0.0127882, 0.194776, 0.00969406
30.0948, 5225, 1024, 1024, 0.169549, 0.0133035, 0.193359, 0.130859, 173, 13.6228, 198, 134, 0.0287199, 0.013762, 0.181942, 0.0100446
30.0403, 5385, 1024, 1024, 0.175058, 0.00875845, 0.189453, 0.150391, 179, 8.96866, 194, 154, 0.0278685, 0.0121873, 0.112901, 0.0107301
30.0651, 5414, 1024, 1024, 0.175856, 0.0114213, 0.193359, 0.145508, 180, 11.6954, 198, 149, 0.02772, 0.0136874, 0.272433, 0.0104899
30.0165, 5437, 2048, 2048, 0.353777, 0.0223301, 0.394531, 0.289062, 181, 11.433, 202, 148, 0.0275837, 0.0139003, 0.213027, 0.00936237
30.0541, 5485, 2048, 2048, 0.356453, 0.0247815, 0.410156, 0.287109, 182, 12.6881, 210, 147, 0.027369, 0.0126431, 0.210256, 0.00970472
30.0733, 5330, 2048, 2048, 0.34616, 0.0252046, 0.380859, 0.28125, 177, 12.9048, 195, 144, 0.0281558, 0.0134823, 0.118604, 0.00952367
30.0411, 5279, 2048, 2048, 0.343215, 0.0162068, 0.375, 0.308594, 175, 8.2979, 192, 158, 0.0284225, 0.0125916, 0.123476, 0.00892441
30.0293, 5544, 2048, 2048, 0.360585, 0.0189951, 0.400391, 0.322266, 184, 9.72548, 205, 165, 0.0270633, 0.011981, 0.11209, 0.00864251
30.0224, 5423, 2048, 2048, 0.352796, 0.0230098, 0.394531, 0.300781, 180, 11.781, 202, 154, 0.0276575, 0.0130455, 0.208077, 0.00875812
30.0121, 5450, 2048, 2048, 0.354674, 0.0280921, 0.419922, 0.302734, 181, 14.3831, 215, 155, 0.0275171, 0.0125292, 0.132638, 0.00807195
30.0282, 5407, 2048, 2048, 0.351687, 0.0209414, 0.396484, 0.291016, 180, 10.722, 203, 149, 0.0277471, 0.0131773, 0.201612, 0.0103657
30.0343, 5579, 2048, 2048, 0.362801, 0.0248243, 0.40625, 0.314453, 185, 12.71, 208, 161, 0.02689, 0.0119044, 0.109248, 0.00970146
30.0254, 5401, 4096, 4096, 0.702661, 0.0369546, 0.78125, 0.632812, 179, 9.46038, 200, 162, 0.0277754, 0.0136728, 0.160604, 0.00937935
30.028, 5453, 4096, 4096, 0.709363, 0.0391632, 0.796875, 0.621094, 181, 10.0258, 204, 159, 0.0275095, 0.013502, 0.245428, 0.0101306
30.0195, 5474, 4096, 4096, 0.712296, 0.0434758, 0.800781, 0.644531, 182, 11.1298, 205, 165, 0.0274017, 0.0124115, 0.119184, 0.00903621
30.0141, 5417, 4096, 4096, 0.705008, 0.037096, 0.769531, 0.617188, 180, 9.49658, 197, 158, 0.0276877, 0.0125261, 0.181999, 0.0101313
30.0285, 5446, 4096, 4096, 0.708441, 0.0366221, 0.804688, 0.640625, 181, 9.37525, 206, 164, 0.027543, 0.0120963, 0.124743, 0.00942683
30.032, 5362, 4096, 4096, 0.697434, 0.0434701, 0.832031, 0.628906, 178, 11.1284, 213, 161, 0.0279832, 0.0122777, 0.138758, 0.00906611
30.0188, 5465, 4096, 4096, 0.711142, 0.0410907, 0.777344, 0.605469, 182, 10.5192, 199, 155, 0.0274458, 0.0124916, 0.199929, 0.0109967
30.0729, 5371, 4096, 4096, 0.697654, 0.037057, 0.785156, 0.625, 178, 9.48659, 201, 160, 0.0279431, 0.0124221, 0.167155, 0.00966306
30.0242, 5504, 4096, 4096, 0.716089, 0.0382916, 0.820312, 0.640625, 183, 9.80265, 210, 164, 0.0272494, 0.0123865, 0.125953, 0.00923562
30.0197, 5165, 8192, 8192, 1.34417, 0.0672834, 1.49219, 1.21094, 172, 8.61227, 191, 155, 0.0290398, 0.0156586, 0.223725, 0.00889469
30.0207, 5237, 8192, 8192, 1.36286, 0.0735343, 1.53906, 1.17969, 174, 9.41239, 197, 151, 0.028646, 0.0146607, 0.164948, 0.01002
30.0775, 5319, 8192, 8192, 1.38159, 0.0814664, 1.5625, 1.16406, 176, 10.4277, 200, 149, 0.0282061, 0.0141471, 0.270123, 0.0106459
