Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.2815, 5468, 4194304, 4194304, 722.289, 180, 19.6031, 217, 143, 0.0707241, 0.535877, 0.0106919
30.1017, 5602, 4194304, 4194304, 744.41, 186, 15.2643, 212, 146, 0.0741758, 0.520394, 0.00834097
30.2451, 5443, 4194304, 4194304, 719.853, 179, 17.1575, 213, 150, 0.0764783, 0.586068, 0.00809521
30.1133, 5516, 4194304, 4194304, 732.699, 183, 13.198, 210, 164, 0.0753603, 0.522163, 0.00956105
30.2004, 5598, 4194304, 4194304, 741.446, 185, 17.6023, 234, 156, 0.0743109, 0.50458, 0.00846972
30.2964, 5393, 4194304, 4194304, 712.033, 178, 17.8776, 200, 140, 0.0772788, 0.61375, 0.00896025
30.0657, 5659, 4194304, 4194304, 752.885, 188, 14.7758, 212, 153, 0.0733845, 0.648368, 0.00804012
30.148, 5645, 4194304, 4194304, 748.972, 187, 14.1243, 216, 157, 0.0736588, 0.537715, 0.00732647
30.1643, 5621, 4194304, 4194304, 745.384, 186, 16.0815, 220, 146, 0.0739827, 0.569569, 0.00826745
30.1572, 5624, 4194304, 4194304, 745.959, 186, 12.3566, 206, 164, 0.073925, 0.499588, 0.00878628
30.054, 5739, 4194304, 4194304, 763.825, 190, 16.9469, 213, 151, 0.0776142, 0.540944, 0.00853163
30.2385, 5594, 4194304, 4194304, 739.983, 184, 19.0987, 233, 146, 0.0798323, 0.625748, 0.00901783
30.1552, 5692, 4194304, 4194304, 755.029, 188, 20.2892, 227, 130, 0.0783227, 0.587703, 0.00798012
30.1975, 5637, 4194304, 4194304, 746.685, 186, 16.2834, 222, 151, 0.0791529, 0.523684, 0.0101763
30.1657, 5459, 4194304, 4194304, 723.869, 180, 17.3717, 217, 151, 0.0816488, 0.674129, 0.00913689
30.224, 5420, 4194304, 4194304, 717.311, 179, 19.9955, 218, 142, 0.0823081, 0.829899, 0.00877046
30.0953, 5651, 4194304, 4194304, 751.081, 187, 15.3746, 224, 156, 0.0788014, 0.661423, 0.00886963
30.0849, 5692, 4194304, 4194304, 756.793, 189, 16.2957, 213, 157, 0.0782705, 0.57974, 0.0103603
30.1222, 5626, 4194304, 4194304, 747.091, 186, 17.8095, 220, 142, 0.0792316, 0.676867, 0.00857986
30.265, 5841, 4194304, 4194304, 771.98, 192, 19.6704, 223, 155, 0.0815442, 0.772629, 0.00824574
30.155, 5916, 4194304, 4194304, 784.745, 196, 16.4068, 228, 165, 0.0804654, 0.762905, 0.0103837
30.1799, 5769, 4194304, 4194304, 764.615, 191, 14.8489, 221, 163, 0.0824897, 0.703359, 0.010966
30.2111, 5762, 4194304, 4194304, 762.899, 190, 16.6456, 220, 161, 0.0826123, 0.816526, 0.00993348
30.1943, 5888, 4194304, 4194304, 780.015, 195, 17.3159, 224, 141, 0.0808182, 0.692628, 0.00938691
30.1258, 5935, 4194304, 4194304, 788.029, 197, 20.2595, 225, 143, 0.0801169, 0.660397, 0.0085111
30.2227, 5816, 4194304, 4194304, 769.753, 192, 16.6059, 224, 148, 0.0818406, 0.743647, 0.00943641
30.2691, 5829, 4194304, 4194304, 770.29, 192, 23.3421, 230, 144, 0.0817086, 0.762817, 0.00737012
30.2083, 5587, 4194304, 4194304, 739.797, 184, 19.5447, 219, 131, 0.085234, 0.783768, 0.0090842
